ADM_CD,ADM_NM,dong_1_name,dong_1_code,dong_1_distance,dong_2_name,dong_2_code,dong_2_distance,dong_3_name,dong_3_code,dong_3_distance,dong_4_name,dong_4_code,dong_4_distance,dong_5_name,dong_5_code,dong_5_distance,dong_6_name,dong_6_code,dong_6_distance,dong_7_name,dong_7_code,dong_7_distance,dong_8_name,dong_8_code,dong_8_distance,dong_9_name,dong_9_code,dong_9_distance,dong_10_name,dong_10_code,dong_10_distance
11140710,연남동,성산1동,11140720,863.3410175345794,서교동,11140660,919.0782666795194,성산2동,11140730,1825.981283330482,서강동,11140760,1850.207136892708,망원2동,11140700,1938.8590119887235,합정동,11140680,2099.392980553854,대흥동,11140600,2140.6720843142466,망원1동,11140690,2188.555264575438,신수동,11140630,2254.2098909275146,염리동,11140610,2718.9595246989115
11140720,성산1동,연남동,11140710,863.3410175345794,망원2동,11140700,1083.5318572113881,성산2동,11140730,1119.7283230034209,서교동,11140660,1136.94427800793,망원1동,11140690,1416.3220082098126,합정동,11140680,1687.9110955929432,서강동,11140760,2107.388334877581,신수동,11140630,2719.8369031664643,대흥동,11140600,2840.2132765920496,상암동,11140740,2982.598237695061
11140700,망원2동,망원1동,11140690,596.7945050686264,성산2동,11140730,1048.3575950368183,성산1동,11140720,1083.5318572113881,합정동,11140680,1543.195496404054,서교동,11140660,1893.1286471764067,연남동,11140710,1938.8590119887235,상암동,11140740,2214.1674106362534,서강동,11140760,2658.0684191955615,신수동,11140630,3396.7229352924205,대흥동,11140600,3727.5975695784346
11140740,상암동,성산2동,11140730,1966.7781985711297,망원2동,11140700,2214.1674106362534,망원1동,11140690,2583.792887696914,성산1동,11140720,2982.598237695061,합정동,11140680,3679.2842292562277,연남동,11140710,3775.194761491384,서교동,11140660,4034.6387951535958,서강동,11140760,4867.1284558347215,신수동,11140630,5589.535518156973,대흥동,11140600,5819.349523556045
11140770,공덕동,아현동,11140780,541.4632218352111,염리동,11140610,921.6313573283452,도화동,11140750,1418.3643671261493,대흥동,11140600,1486.641971189644,용강동,11140590,1636.5732800944722,신수동,11140630,2085.12630120422,서강동,11140760,2833.7250179380662,서교동,11140660,3323.9878784008815,연남동,11140710,3556.9221173598567,성산1동,11140720,4308.175645262358
11140590,용강동,도화동,11140750,688.1257639514872,신수동,11140630,799.5321468560974,염리동,11140610,1040.8594583294503,대흥동,11140600,1167.6895929399188,아현동,11140780,1473.3832715627464,서강동,11140760,1541.523967881897,공덕동,11140770,1636.5732800944722,서교동,11140660,2383.8781595307314,합정동,11140680,2999.027819697643,연남동,11140710,3003.245726221689
11140600,대흥동,염리동,11140610,586.5000721228698,신수동,11140630,921.1499806124306,아현동,11140780,993.1176820652905,용강동,11140590,1167.6895929399188,서강동,11140760,1485.0541127698998,공덕동,11140770,1486.641971189644,도화동,11140750,1632.0333460892327,서교동,11140660,1837.9949989585084,연남동,11140710,2140.6720843142466,성산1동,11140720,2840.2132765920496
11140630,신수동,서강동,11140760,783.1248343208565,용강동,11140590,799.5321468560974,대흥동,11140600,921.1499806124306,염리동,11140610,1220.1599143355065,도화동,11140750,1484.7141716099984,서교동,11140660,1586.0298005543716,아현동,11140780,1725.1627232644437,공덕동,11140770,2085.12630120422,연남동,11140710,2254.2098909275146,합정동,11140680,2286.9187938545647
11140660,서교동,연남동,11140710,919.0782666795194,서강동,11140760,996.8928972436397,성산1동,11140720,1136.94427800793,합정동,11140680,1365.958712843312,신수동,11140630,1586.0298005543716,대흥동,11140600,1837.9949989585084,망원1동,11140690,1875.513454617184,망원2동,11140700,1893.1286471764067,성산2동,11140730,2253.331060293603,용강동,11140590,2383.8781595307314
11140680,합정동,망원1동,11140690,1098.4663965741315,서교동,11140660,1365.958712843312,서강동,11140760,1508.5183537062376,망원2동,11140700,1543.195496404054,성산1동,11140720,1687.9110955929432,연남동,11140710,2099.392980553854,신수동,11140630,2286.9187938545647,성산2동,11140730,2449.545134103319,대흥동,11140600,2926.2373412182583,용강동,11140590,2999.027819697643
11140690,망원1동,망원2동,11140700,596.7945050686264,합정동,11140680,1098.4663965741315,성산1동,11140720,1416.3220082098126,성산2동,11140730,1643.6612735840395,서교동,11140660,1875.513454617184,연남동,11140710,2188.555264575438,서강동,11140760,2444.009066700058,상암동,11140740,2583.792887696914,신수동,11140630,3219.0132693671985,대흥동,11140600,3688.779229147687
11140730,성산2동,망원2동,11140700,1048.3575950368183,성산1동,11140720,1119.7283230034209,망원1동,11140690,1643.6612735840395,연남동,11140710,1825.981283330482,상암동,11140740,1966.7781985711297,서교동,11140660,2253.331060293603,합정동,11140680,2449.545134103319,서강동,11140760,3203.131755644103,신수동,11140630,3838.486832883907,대흥동,11140600,3929.00171562092
11140750,도화동,용강동,11140590,688.1257639514872,염리동,11140610,1256.2116481273267,공덕동,11140770,1418.3643671261493,신수동,11140630,1484.7141716099984,아현동,11140780,1499.333581148178,대흥동,11140600,1632.0333460892327,서강동,11140760,2227.2766642621664,서교동,11140660,3063.448478641543,연남동,11140710,3639.1969898883376,합정동,11140680,3665.126903001261
11140760,서강동,신수동,11140630,783.1248343208565,서교동,11140660,996.8928972436397,대흥동,11140600,1485.0541127698998,합정동,11140680,1508.5183537062376,용강동,11140590,1541.523967881897,연남동,11140710,1850.207136892708,염리동,11140610,1931.9708523985098,성산1동,11140720,2107.388334877581,도화동,11140750,2227.2766642621664,아현동,11140780,2423.8311020229044
11140780,아현동,염리동,11140610,505.4030967879701,공덕동,11140770,541.4632218352111,대흥동,11140600,993.1176820652905,용강동,11140590,1473.3832715627464,도화동,11140750,1499.333581148178,신수동,11140630,1725.1627232644437,서강동,11140760,2423.8311020229044,서교동,11140660,2824.447113683768,연남동,11140710,3018.914020860737,성산1동,11140720,3780.6586147868356
11150660,신정3동,신월6동,11150620,473.1477065992109,신월4동,11150600,1153.4649217210394,신월7동,11150630,1227.1684488509143,신월2동,11150580,1369.1633435110655,신정1동,11150640,1820.9552961410159,신정4동,11150720,2100.191658672274,신정7동,11150700,2159.57905974602,신월1동,11150570,2236.883994703439,신정6동,11150690,2574.197038207821,신월3동,11150590,2587.6135277352187
11150540,목4동,목1동,11150510,1091.8641622583125,목3동,11150530,1095.8395292247033,목2동,11150520,1123.8904295259954,목5동,11150710,1144.6477031960492,신정4동,11150720,1377.5717003462837,신정2동,11150650,1899.8931529985261,신정1동,11150640,1935.0716832083597,신정6동,11150690,2174.316819308532,신월2동,11150580,2252.8460672258234,신월4동,11150600,2807.0236215376594
11150600,신월4동,신월2동,11150580,589.0067510991904,신월6동,11150620,714.3876815024407,신월7동,11150630,886.7744385447253,신월1동,11150570,1116.731721620007,신정3동,11150660,1153.4649217210394,신월3동,11150590,1581.9809950507263,신정4동,11150720,1610.8276039296136,신정1동,11150640,1788.001449770205,신월5동,11150610,2274.5062459878995,신정7동,11150700,2637.462880978456
11150640,신정1동,신정4동,11150720,744.1518578996679,신정6동,11150690,953.170490835575,신정7동,11150700,1122.731140168191,신월2동,11150580,1281.2483613739969,신정2동,11150650,1337.6399816029086,신월6동,11150620,1580.8459398672244,목1동,11150510,1617.214322153527,신월4동,11150600,1788.001449770205,신정3동,11150660,1820.9552961410159,목4동,11150540,1935.0716832083597
11150720,신정4동,신정1동,11150640,744.1518578996679,신월2동,11150580,1021.9198351335428,목4동,11150540,1377.5717003462837,목1동,11150510,1504.2747922354124,신정6동,11150690,1506.5809200975577,신월4동,11150600,1610.8276039296136,신정2동,11150650,1657.5023809408337,신월6동,11150620,1720.2094533628342,신정7동,11150700,1855.8275907287086,신정3동,11150660,2100.191658672274
11150570,신월1동,신월3동,11150590,634.4839925849873,신월4동,11150600,1116.731721620007,신월5동,11150610,1158.2888130660542,신월2동,11150580,1360.9124745291092,신월7동,11150630,1398.0628388280302,신월6동,11150620,1826.3133270815172,신정4동,11150720,2144.5396180831144,신정3동,11150660,2236.883994703439,신정1동,11150640,2613.9579482161116,목4동,11150540,2904.155279353331
11150510,목1동,신정2동,11150650,900.5137163650834,목5동,11150710,1062.0079320150799,목4동,11150540,1091.8641622583125,신정6동,11150690,1355.1667523844822,신정4동,11150720,1504.2747922354124,신정1동,11150640,1617.214322153527,목2동,11150520,1787.772577101674,목3동,11150530,2109.4520335406155,신정7동,11150700,2113.65991756215,신월2동,11150580,2525.0482162766666
11150520,목2동,목3동,11150530,790.2974997919931,목5동,11150710,975.5431273566919,목4동,11150540,1123.8904295259954,목1동,11150510,1787.772577101674,신정4동,11150720,2501.2172483779054,신정2동,11150650,2688.052229524594,신정1동,11150640,3032.1448471493786,신정6동,11150690,3104.391111860321,신월2동,11150580,3336.358757466665,신월1동,11150570,3774.173491980201
11150530,목3동,목2동,11150520,790.2974997919931,목4동,11150540,1095.8395292247033,목5동,11150710,1620.4005791557424,목1동,11150510,2109.4520335406155,신정4동,11150720,2301.2626340248503,신월2동,11150580,2950.5854641470705,신정1동,11150640,2959.599264412473,신정2동,11150650,2972.3434114457173,신월1동,11150570,3147.776625531638,신월5동,11150610,3225.5451648634316
11150580,신월2동,신월4동,11150600,589.0067510991904,신월6동,11150620,903.4179174471318,신정4동,11150720,1021.9198351335428,신정1동,11150640,1281.2483613739969,신월1동,11150570,1360.9124745291092,신정3동,11150660,1369.1633435110655,신월7동,11150630,1471.387728960971,신월3동,11150590,1944.5238626166315,신정6동,11150690,2233.9255391652696,목4동,11150540,2252.8460672258234
11150590,신월3동,신월1동,11150570,634.4839925849873,신월5동,11150610,954.0252015057757,신월7동,11150630,1511.7206195947715,신월4동,11150600,1581.9809950507263,신월2동,11150580,1944.5238626166315,신월6동,11150620,2241.3171219456717,신정3동,11150660,2587.6135277352187,신정4동,11150720,2776.5653046454836,신정1동,11150640,3218.2668722341373,목4동,11150540,3504.2743781875074
11150610,신월5동,신월3동,11150590,954.0252015057757,신월1동,11150570,1158.2888130660542,신월4동,11150600,2274.5062459878995,신월7동,11150630,2426.1924030079213,신월2동,11150580,2447.2239421785926,신월6동,11150620,2984.5180791772123,신정4동,11150720,3025.7036968602993,목3동,11150530,3225.5451648634316,목4동,11150540,3371.6653632306284,신정3동,11150660,3388.546260096445
11150620,신월6동,신정3동,11150660,473.1477065992109,신월4동,11150600,714.3876815024407,신월2동,11150580,903.4179174471318,신월7동,11150630,1076.6709192124918,신정1동,11150640,1580.8459398672244,신정4동,11150720,1720.2094533628342,신월1동,11150570,1826.3133270815172,신정7동,11150700,2163.300986345704,신월3동,11150590,2241.3171219456717,신정6동,11150690,2439.6200751152755
11150630,신월7동,신월4동,11150600,886.7744385447253,신월6동,11150620,1076.6709192124918,신정3동,11150660,1227.1684488509143,신월1동,11150570,1398.0628388280302,신월2동,11150580,1471.387728960971,신월3동,11150590,1511.7206195947715,신월5동,11150610,2426.1924030079213,신정4동,11150720,2489.127650701815,신정1동,11150640,2568.6736386495113,신정7동,11150700,3239.967781476262
11150650,신정2동,신정6동,11150690,591.7458760785395,목1동,11150510,900.5137163650834,신정1동,11150640,1337.6399816029086,신정7동,11150700,1343.9372031780947,신정4동,11150720,1657.5023809408337,목4동,11150540,1899.8931529985261,목5동,11150710,1900.5783846292256,신월2동,11150580,2554.779224679328,목2동,11150520,2688.052229524594,신월6동,11150620,2908.6705879458013
11150690,신정6동,신정2동,11150650,591.7458760785395,신정7동,11150700,769.8169238021824,신정1동,11150640,953.170490835575,목1동,11150510,1355.1667523844822,신정4동,11150720,1506.5809200975577,목4동,11150540,2174.316819308532,신월2동,11150580,2233.9255391652696,목5동,11150710,2409.460219820428,신월6동,11150620,2439.6200751152755,신정3동,11150660,2574.197038207821
11150700,신정7동,신정6동,11150690,769.8169238021824,신정1동,11150640,1122.731140168191,신정2동,11150650,1343.9372031780947,신정4동,11150720,1855.8275907287086,목1동,11150510,2113.65991756215,신정3동,11150660,2159.57905974602,신월6동,11150620,2163.300986345704,신월2동,11150580,2258.7411009175726,신월4동,11150600,2637.462880978456,목4동,11150540,2829.866045950719
11150710,목5동,목2동,11150520,975.5431273566919,목1동,11150510,1062.0079320150799,목4동,11150540,1144.6477031960492,목3동,11150530,1620.4005791557424,신정2동,11150650,1900.5783846292256,신정4동,11150720,2294.275885809295,신정6동,11150690,2409.460219820428,신정1동,11150640,2609.2741731972646,신정7동,11150700,3173.217570515817,신월2동,11150580,3279.423775284591
11230530,논현2동,논현1동,11230520,936.1928196669289,삼성2동,11230590,1172.224081904359,역삼1동,11230640,1598.3443267545344,청담동,11230780,1617.824652642729,압구정동,11230770,1618.74815715058,신사동,11230510,1857.7537000987513,역삼2동,11230650,2011.2478723775155,삼성1동,11230580,2173.210146275522,대치4동,11230630,2233.263562344646,도곡1동,11230660,2954.2816853344425
11230600,대치1동,대치4동,11230630,987.4086360248252,도곡2동,11230670,996.6633712697937,대치2동,11230790,1025.9245808095577,개포2동,11230800,1303.3200395075457,역삼2동,11230650,1377.3443691968253,도곡1동,11230660,1673.5623012356302,개포1동,11230680,1752.1171361782065,개포3동,11230511,1774.7530577032123,개포4동,11230710,2062.3686477123433,역삼1동,11230640,2244.4439370625337
11230760,세곡동,수서동,11230750,1841.4505661823814,일원본동,11230720,2173.272103749949,일원1동,11230730,2859.616540209233,개포2동,11230800,3486.716053245521,개포3동,11230511,3627.6278018547728,개포1동,11230680,3795.405375139175,개포4동,11230710,4530.182502650281,대치1동,11230600,4725.186977475807,대치2동,11230790,4795.608868897267,도곡2동,11230670,5200.6976578846325
11230520,논현1동,논현2동,11230530,936.1928196669289,역삼1동,11230640,1459.1251543956985,신사동,11230510,1672.0256637152404,삼성2동,11230590,1968.8828599324183,압구정동,11230770,2100.639333583316,역삼2동,11230650,2202.162885447936,청담동,11230780,2532.7878738428612,대치4동,11230630,2746.5176183761046,도곡1동,11230660,2854.2753986125304,삼성1동,11230580,3055.402087491363
11230630,대치4동,역삼2동,11230650,936.0623564740346,대치2동,11230790,965.8945249917889,대치1동,11230600,987.4086360248252,삼성2동,11230590,1258.1278455739641,도곡2동,11230670,1538.1303894773203,삼성1동,11230580,1615.3079598496513,역삼1동,11230640,1703.8295786762058,도곡1동,11230660,1858.521487998275,개포3동,11230511,2207.088460466713,논현2동,11230530,2233.263562344646
11230510,신사동,압구정동,11230770,1313.3214473358562,논현1동,11230520,1672.0256637152404,논현2동,11230530,1857.7537000987513,청담동,11230780,2682.090853078823,삼성2동,11230590,2978.7635372970162,역삼1동,11230640,3109.4094479831465,역삼2동,11230650,3760.468079666349,삼성1동,11230580,3783.0214507638107,대치4동,11230630,4090.088894768659,도곡1동,11230660,4517.942152905496
11230580,삼성1동,삼성2동,11230590,1129.431129309773,청담동,11230780,1360.541023224534,대치4동,11230630,1615.3079598496513,대치2동,11230790,1645.3393717644433,논현2동,11230530,2173.210146275522,역삼2동,11230650,2336.483576887205,대치1동,11230600,2438.97293279721,개포3동,11230511,2643.772839804465,역삼1동,11230640,2752.2667489593546,압구정동,11230770,2836.8933666650573
11230590,삼성2동,삼성1동,11230580,1129.431129309773,논현2동,11230530,1172.224081904359,대치4동,11230630,1258.1278455739641,청담동,11230780,1398.6088804803987,역삼2동,11230650,1522.904770456164,역삼1동,11230640,1694.1685177729892,대치2동,11230790,1918.3953843125516,논현1동,11230520,1968.8828599324183,대치1동,11230600,2245.2055887667434,압구정동,11230770,2361.1476564887744
11230640,역삼1동,역삼2동,11230650,870.9107889311775,도곡1동,11230660,1413.2162418596458,논현1동,11230520,1459.1251543956985,논현2동,11230530,1598.3443267545344,삼성2동,11230590,1694.1685177729892,대치4동,11230630,1703.8295786762058,도곡2동,11230670,1882.0830852889733,대치1동,11230600,2244.4439370625337,대치2동,11230790,2665.7749313447443,삼성1동,11230580,2752.2667489593546
11230650,역삼2동,역삼1동,11230640,870.9107889311775,대치4동,11230630,936.0623564740346,도곡1동,11230660,1118.639184235634,도곡2동,11230670,1212.617532444818,대치1동,11230600,1377.3443691968253,삼성2동,11230590,1522.904770456164,대치2동,11230790,1856.0835412204042,논현2동,11230530,2011.2478723775155,논현1동,11230520,2202.162885447936,삼성1동,11230580,2336.483576887205
11230660,도곡1동,도곡2동,11230670,779.7676585698531,역삼2동,11230650,1118.639184235634,역삼1동,11230640,1413.2162418596458,대치1동,11230600,1673.5623012356302,대치4동,11230630,1858.521487998275,개포4동,11230710,1860.9620798569904,개포1동,11230680,2251.3570325181486,개포2동,11230800,2519.139327355472,대치2동,11230790,2559.041632949202,삼성2동,11230590,2639.2250754051843
11230670,도곡2동,도곡1동,11230660,779.7676585698531,대치1동,11230600,996.6633712697937,역삼2동,11230650,1212.617532444818,개포4동,11230710,1470.9734379989945,대치4동,11230630,1538.1303894773203,개포1동,11230680,1606.7853186103196,개포2동,11230800,1744.9353247434103,역삼1동,11230640,1882.0830852889733,대치2동,11230790,1988.5723889148435,삼성2동,11230590,2617.843141510518
11230680,개포1동,개포4동,11230710,833.6123111234831,개포2동,11230800,966.485099757627,도곡2동,11230670,1606.7853186103196,대치1동,11230600,1752.1171361782065,일원본동,11230720,2028.0485394487803,도곡1동,11230660,2251.3570325181486,개포3동,11230511,2518.798856140872,대치2동,11230790,2591.317529477457,대치4동,11230630,2722.1584291904974,역삼2동,11230650,2765.6638264729454
11230710,개포4동,개포1동,11230680,833.6123111234831,도곡2동,11230670,1470.9734379989945,개포2동,11230800,1725.1772418045493,도곡1동,11230660,1860.9620798569904,대치1동,11230600,2062.3686477123433,역삼2동,11230650,2676.458121140782,일원본동,11230720,2859.694921539369,대치4동,11230630,2912.7202060053623,대치2동,11230790,3045.1568935865394,개포3동,11230511,3233.3219876033736
11230720,일원본동,일원1동,11230730,1305.6313784910028,개포2동,11230800,1398.440759023969,수서동,11230750,1470.7186001498485,개포3동,11230511,1631.2763055326886,개포1동,11230680,2028.0485394487803,세곡동,11230760,2173.272103749949,대치1동,11230600,2563.0724777236283,대치2동,11230790,2661.4094749300866,개포4동,11230710,2859.694921539369,도곡2동,11230670,3142.674656547569
11230730,일원1동,개포3동,11230511,972.296556163697,수서동,11230750,1206.7079301636759,일원본동,11230720,1305.6313784910028,개포2동,11230800,2037.2645426984432,대치2동,11230790,2245.528862722833,대치1동,11230600,2665.436670179794,세곡동,11230760,2859.616540209233,개포1동,11230680,2948.095545608231,대치4동,11230630,3178.2054958714375,삼성1동,11230580,3491.2113779351225
11230511,개포3동,일원1동,11230730,972.296556163697,대치2동,11230790,1275.6373701486355,개포2동,11230800,1553.5943799643314,일원본동,11230720,1631.2763055326886,대치1동,11230600,1774.7530577032123,수서동,11230750,2151.8623912393427,대치4동,11230630,2207.088460466713,개포1동,11230680,2518.798856140872,삼성1동,11230580,2643.772839804465,도곡2동,11230670,2715.9058001763256
11230750,수서동,일원1동,11230730,1206.7079301636759,일원본동,11230720,1470.7186001498485,세곡동,11230760,1841.4505661823814,개포3동,11230511,2151.8623912393427,개포2동,11230800,2763.640709603534,대치2동,11230790,3424.755351659409,개포1동,11230680,3494.0385592810408,대치1동,11230600,3698.9628747986235,개포4동,11230710,4327.182269959324,대치4동,11230630,4328.824616022407
11230770,압구정동,신사동,11230510,1313.3214473358562,청담동,11230780,1546.008234699297,논현2동,11230530,1618.74815715058,논현1동,11230520,2100.639333583316,삼성2동,11230590,2361.1476564887744,삼성1동,11230580,2836.8933666650573,역삼1동,11230640,3208.8540610156733,역삼2동,11230650,3592.906929759377,대치4동,11230630,3611.3966427627765,대치2동,11230790,4225.748853620857
11230780,청담동,삼성1동,11230580,1360.541023224534,삼성2동,11230590,1398.6088804803987,압구정동,11230770,1546.008234699297,논현2동,11230530,1617.824652642729,논현1동,11230520,2532.7878738428612,대치4동,11230630,2560.722103236221,신사동,11230510,2682.090853078823,역삼2동,11230650,2916.224941288852,대치2동,11230790,2923.2337348432693,역삼1동,11230640,2928.18467760344
11230790,대치2동,대치4동,11230630,965.8945249917889,대치1동,11230600,1025.9245808095577,개포3동,11230511,1275.6373701486355,삼성1동,11230580,1645.3393717644433,개포2동,11230800,1834.0560897284288,역삼2동,11230650,1856.0835412204042,삼성2동,11230590,1918.3953843125516,도곡2동,11230670,1988.5723889148435,일원1동,11230730,2245.528862722833,도곡1동,11230660,2559.041632949202
11230800,개포2동,개포1동,11230680,966.485099757627,대치1동,11230600,1303.3200395075457,일원본동,11230720,1398.440759023969,개포3동,11230511,1553.5943799643314,개포4동,11230710,1725.1772418045493,도곡2동,11230670,1744.9353247434103,대치2동,11230790,1834.0560897284288,일원1동,11230730,2037.2645426984432,대치4동,11230630,2258.4155863372325,도곡1동,11230660,2519.139327355472
11160640,가양1동,등촌3동,11160540,1541.094466505411,방화1동,11160700,1549.6579067543234,가양2동,11160650,1818.4400780111002,방화3동,11160720,1905.2401506901163,우장산동,11160740,2402.8368563020927,발산1동,11160670,2490.147566016105,가양3동,11160660,2623.6136052159486,화곡6동,11160610,2650.050818549955,등촌1동,11160520,2812.595331959758,방화2동,11160710,2973.652431449114
11160670,발산1동,화곡3동,11160580,1077.1803685509567,우장산동,11160740,1401.8694910756215,방화1동,11160700,2119.668039481039,등촌3동,11160540,2197.046812424508,화곡본동,11160550,2199.832539931461,화곡6동,11160610,2297.852577317775,화곡1동,11160730,2315.2029333041314,가양1동,11160640,2490.147566016105,화곡8동,11160630,2749.966392107702,공항동,11160690,2770.041034202771
11160690,공항동,방화1동,11160700,2474.9187906870543,발산1동,11160670,2770.041034202771,방화2동,11160710,3097.7849380645603,방화3동,11160720,3553.707053043661,화곡3동,11160580,3742.9604756638128,가양1동,11160640,3952.26050680738,우장산동,11160740,4148.833605464196,등촌3동,11160540,4594.429146000437,화곡1동,11160730,4765.603339348946,화곡본동,11160550,4946.872388778857
11160700,방화1동,방화3동,11160720,1498.7796204841727,가양1동,11160640,1549.6579067543234,방화2동,11160710,1970.2745850632023,발산1동,11160670,2119.668039481039,공항동,11160690,2474.9187906870543,등촌3동,11160540,2657.47539949329,우장산동,11160740,2883.3309034479385,화곡3동,11160580,3104.7704173400116,가양2동,11160650,3254.46268776116,화곡6동,11160610,3513.4346114035743
11160710,방화2동,방화3동,11160720,1199.439672863307,방화1동,11160700,1970.2745850632023,가양1동,11160640,2973.652431449114,공항동,11160690,3097.7849380645603,발산1동,11160670,4035.58054423583,등촌3동,11160540,4422.968773553387,가양2동,11160650,4783.59103668687,우장산동,11160740,4839.830291801553,화곡3동,11160580,5060.273792637145,화곡6동,11160610,5404.000118259895
11160720,방화3동,방화2동,11160710,1199.439672863307,방화1동,11160700,1498.7796204841727,가양1동,11160640,1905.2401506901163,등촌3동,11160540,3429.853242311325,공항동,11160690,3553.707053043661,발산1동,11160670,3571.71092959863,가양2동,11160650,3666.091637961983,우장산동,11160740,4066.833512619582,화곡3동,11160580,4479.710485030997,화곡6동,11160610,4494.239149141355
11160540,등촌3동,가양2동,11160650,949.0963481693934,화곡6동,11160610,1142.234449997042,우장산동,11160740,1257.3464679748622,가양3동,11160660,1317.0531985798198,등촌1동,11160520,1324.9403811173845,가양1동,11160640,1541.094466505411,화곡본동,11160550,2067.266350486098,등촌2동,11160530,2096.865503823249,화곡3동,11160580,2179.1675333269563,발산1동,11160670,2197.046812424508
11160520,등촌1동,가양3동,11160660,564.4851412800256,화곡6동,11160610,870.9269950832294,염창동,11160510,1086.7087434001685,등촌2동,11160530,1111.7580454205693,가양2동,11160650,1296.254546275494,등촌3동,11160540,1324.9403811173845,우장산동,11160740,1732.8791958149295,화곡본동,11160550,1784.2776504516644,화곡4동,11160590,2196.159625652865,화곡8동,11160630,2579.981271931045
11160510,염창동,등촌1동,11160520,1086.7087434001685,가양3동,11160660,1173.161125346728,등촌2동,11160530,1419.0322535411663,화곡6동,11160610,1843.833381975991,가양2동,11160650,2052.5923766496994,화곡4동,11160590,2357.3819103004057,등촌3동,11160540,2379.295915962458,화곡본동,11160550,2474.6138752867223,우장산동,11160740,2744.0237323539986,화곡2동,11160570,2912.0584399149743
11160530,등촌2동,화곡6동,11160610,1014.3767935519807,화곡4동,11160590,1090.5366940533195,화곡본동,11160550,1110.8185292542596,등촌1동,11160520,1111.7580454205693,염창동,11160510,1419.0322535411663,화곡2동,11160570,1587.285694784487,화곡8동,11160630,1624.421142605428,가양3동,11160660,1662.7911137870028,우장산동,11160740,1750.991732732553,등촌3동,11160540,2096.865503823249
11160550,화곡본동,화곡8동,11160630,930.3792791562547,화곡6동,11160610,1045.0649339678769,우장산동,11160740,1079.0215140878597,등촌2동,11160530,1110.8185292542596,화곡1동,11160730,1170.6476596728432,화곡4동,11160590,1177.2054216294375,화곡3동,11160580,1229.4729565798978,화곡2동,11160570,1276.9747579597856,등촌1동,11160520,1784.2776504516644,등촌3동,11160540,2067.266350486098
11160570,화곡2동,화곡8동,11160630,543.0001936698739,화곡4동,11160590,564.0754214638304,화곡1동,11160730,1201.1981497139006,화곡본동,11160550,1276.9747579597856,등촌2동,11160530,1587.285694784487,화곡6동,11160610,2176.844956891474,화곡3동,11160580,2200.172282385185,우장산동,11160740,2348.4817854168264,등촌1동,11160520,2658.4684151821525,염창동,11160510,2912.0584399149743
11160580,화곡3동,우장산동,11160740,950.1620385759377,발산1동,11160670,1077.1803685509567,화곡본동,11160550,1229.4729565798978,화곡1동,11160730,1275.6396297037281,화곡8동,11160630,1673.1701585059448,화곡6동,11160610,1723.5226744574156,등촌3동,11160540,2179.1675333269563,화곡2동,11160570,2200.172282385185,등촌2동,11160530,2281.5651114877373,화곡4동,11160590,2318.7262464817345
11160590,화곡4동,화곡2동,11160570,564.0754214638304,화곡8동,11160630,890.8824615207423,등촌2동,11160530,1090.5366940533195,화곡본동,11160550,1177.2054216294375,화곡1동,11160730,1582.5633134076609,화곡6동,11160610,1853.244335238627,등촌1동,11160520,2196.159625652865,우장산동,11160740,2231.5382534996065,화곡3동,11160580,2318.7262464817345,염창동,11160510,2357.3819103004057
11160610,화곡6동,등촌1동,11160520,870.9269950832294,우장산동,11160740,900.5368350449938,등촌2동,11160530,1014.3767935519807,화곡본동,11160550,1045.0649339678769,등촌3동,11160540,1142.234449997042,가양3동,11160660,1332.6053524188337,가양2동,11160650,1692.1539367891467,화곡3동,11160580,1723.5226744574156,염창동,11160510,1843.833381975991,화곡4동,11160590,1853.244335238627
11160630,화곡8동,화곡2동,11160570,543.0001936698739,화곡1동,11160730,696.0782770687948,화곡4동,11160590,890.8824615207423,화곡본동,11160550,930.3792791562547,등촌2동,11160530,1624.421142605428,화곡3동,11160580,1673.1701585059448,우장산동,11160740,1935.339651091018,화곡6동,11160610,1948.888765555194,등촌1동,11160520,2579.981271931045,발산1동,11160670,2749.966392107702
11160650,가양2동,가양3동,11160660,889.9693720398049,등촌3동,11160540,949.0963481693934,등촌1동,11160520,1296.254546275494,화곡6동,11160610,1692.1539367891467,가양1동,11160640,1818.4400780111002,염창동,11160510,2052.5923766496994,우장산동,11160740,2139.5309320345223,등촌2동,11160530,2374.9457987842384,화곡본동,11160550,2733.826218843999,화곡3동,11160580,3085.7012171828924
11160660,가양3동,등촌1동,11160520,564.4851412800256,가양2동,11160650,889.9693720398049,염창동,11160510,1173.161125346728,등촌3동,11160540,1317.0531985798198,화곡6동,11160610,1332.6053524188337,등촌2동,11160530,1662.7911137870028,우장산동,11160740,2095.1856572658053,화곡본동,11160550,2319.5341853657205,가양1동,11160640,2623.6136052159486,화곡4동,11160590,2752.173820202627
11160730,화곡1동,화곡8동,11160630,696.0782770687948,화곡본동,11160550,1170.6476596728432,화곡2동,11160570,1201.1981497139006,화곡3동,11160580,1275.6396297037281,화곡4동,11160590,1582.5633134076609,우장산동,11160740,1868.214292014975,등촌2동,11160530,2154.663236208344,화곡6동,11160610,2189.604967895991,발산1동,11160670,2315.2029333041314,등촌1동,11160520,2954.584808234935
