ADM_CD,행정동코드,total_all,solo_all,total_20,solo_20,total_30,solo_30,total_40,solo_40,total_50,solo_50,total_60,solo_60,total_70,solo_70,자치구,행정동명,시도명,시군구,읍면동,key1,key2,금융기관,유통업체합계,대형마트,백화점,전문점,쇼핑센터,복합쇼핑몰,그밖의 대규모점포,사업체합계,농업 임업 및 어업,광업,제조업,전기 가스 증기 및 공기조절 공급업,수도 하수 및 폐기물 처리 원료 재생업,건설업,도매 및 소매업,운수 및 창고업,숙박 및 음식점업,정보통신업,금융 및 보험업,부동산업,전문 과학 및 기술 서비스업,사업시설 관리 사업 지원 및 임대 서비스업,공공행정 국방 및 사회보장 행정,교육 서비스업,보건업 및 사회복지 서비스업,예술 스포츠 및 여가관련 서비스업,협회 및 단체 수리 및 기타 개인 서비스업,사업체합계_종사자통계,종사자수,평균종사자,사업체밀도,종사자밀도,인구밀도,종사자밀도비,지가 변동률,지가 누계,노인복지시설 개수,안심귀갓길 개수,대학교 개수,동물미용업 동물미용업,동물병원 동물병원,동물약국 동물약국,미용업 기타,미용업 네일아트업,미용업 메이크업업,미용업 숙박업 기타,미용업 일반미용업,미용업 일반이용업,미용업 피부미용업,병원 병원,병원 요양병원(노인병원),병원 요양병원(일반요양병원),병원 정신병원,병원 종합병원,병원 치과병원,병원 한방병원,세탁업 빨래방업,세탁업 세탁업 기타,세탁업 운동화전문세탁업,세탁업 일반세탁업,약국 약국,영화상영관 영화상영관,의원 보건소,의원 보건지소,의원 의원,의원 조산원,의원 치과의원,의원 한의원,이용업 이용업 기타,이용업 일반이용업,일반음식점 감성주점,일반음식점 경양식,일반음식점 기타,일반음식점 김밥(도시락),일반음식점 까페,일반음식점 냉면집,일반음식점 라이브카페,일반음식점 복어취급,일반음식점 분식,일반음식점 뷔페식,일반음식점 식육(숯불구이),"일반음식점 외국음식전문점(인도,태국등)",일반음식점 이동조리,일반음식점 일반음식점,일반음식점 일식,일반음식점 전통찻집,일반음식점 정종/대포집/소주방,일반음식점 중국식,일반음식점 출장조리,일반음식점 커피숍,일반음식점 키즈카페,일반음식점 탕류(보신용),일반음식점 통닭(치킨),일반음식점 패밀리레스트랑,일반음식점 패스트푸드,일반음식점 한식,일반음식점 호프/통닭,일반음식점 횟집,제과점영업 제과점영업,제과점영업 푸드트럭,휴게음식점 고속도로,휴게음식점 공항,휴게음식점 과자점,휴게음식점 관광호텔,휴게음식점 극장,휴게음식점 기타 휴게음식점,휴게음식점 다방,휴게음식점 단란주점,휴게음식점 떡카페,휴게음식점 백화점,휴게음식점 아이스크림,휴게음식점 유원지,휴게음식점 일반조리판매,휴게음식점 전통찻집,휴게음식점 철도역구내,휴게음식점 커피숍,휴게음식점 키즈카페,휴게음식점 패스트푸드,휴게음식점 편의점,휴게음식점 푸드트럭,휴게음식점 호프/통닭,동물미용업,동물병원,동물약국,미용업,병원,세탁업,약국,영화상영관,의원,이용업,일반음식점,제과점영업,휴게음식점,카페,편의점,쇼핑,반려동물업,사업체합계2
11200660,1120066.0,12878.0,2899.0,2234.0,819.0,2845.0,758.0,2151.0,361.0,2290.0,229.0,1877.0,286.0,1481.0,446.0,동작구,사당4동,서울특별시,동작구,사당제4동,동작구 사당4동,동작구 사당제4동,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,948.0,0.0,0.0,53.0,0.0,1.0,69.0,278.0,124.0,100.0,24.0,3.0,49.0,29.0,14.0,1.0,33.0,55.0,24.0,91.0,948.0,2004.0,2.11,2494.74,5273.68,37328.95,14.13,0.378,5.131,11,0.0,0.0,10.0,8.0,16.0,2.0,41.0,18.0,0.0,196.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,46.0,8.0,0.0,0.0,74.0,0.0,40.0,30.0,1.0,18.0,0.0,38.0,209.0,1.0,8.0,0.0,1.0,1.0,63.0,0.0,20.0,6.0,0.0,0.0,56.0,0.0,40.0,22.0,1.0,0.0,0.0,0.0,24.0,0.0,3.0,400.0,97.0,12.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,1.0,0.0,0.0,1.0,3.0,0.0,39.0,0.0,1.0,126.0,1.0,15.0,45.0,0.0,0.0,10.0,8.0,16.0,319.0,3.0,39.0,46.0,8.0,144.0,19.0,994.0,36.0,109.0,134.0,45.0,1.0,34.0,670.0
11220570,1122057.0,26218.0,5244.0,4258.0,1592.0,5852.0,1815.0,6397.0,676.0,4664.0,472.0,2819.0,315.0,2228.0,374.0,서초구,반포1동,서울특별시,서초구,반포1동,서초구 반포1동,서초구 반포1동,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2551.0,0.0,0.0,55.0,1.0,0.0,72.0,527.0,49.0,283.0,216.0,47.0,320.0,372.0,80.0,1.0,128.0,131.0,69.0,200.0,2551.0,14683.0,5.76,2551.0,14683.0,34443.0,42.63,0.497,4.358,5,0.0,0.0,22.0,11.0,22.0,4.0,45.0,21.0,0.0,120.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,46.0,5.0,0.0,0.0,120.0,0.0,42.0,14.0,0.0,14.0,0.0,97.0,149.0,6.0,17.0,3.0,2.0,0.0,53.0,5.0,0.0,18.0,0.0,0.0,49.0,0.0,5.0,31.0,2.0,0.0,2.0,0.0,8.0,4.0,4.0,288.0,40.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,5.0,0.0,2.0,51.0,6.0,0.0,71.0,0.0,0.0,137.0,0.0,20.0,47.0,36.0,0.0,22.0,11.0,22.0,251.0,2.0,24.0,46.0,5.0,176.0,14.0,766.0,74.0,262.0,154.0,47.0,1.0,55.0,2024.0
11200670,1120067.0,11146.0,2103.0,1913.0,554.0,2534.0,543.0,2094.0,300.0,2038.0,217.0,1475.0,207.0,1092.0,282.0,동작구,사당5동,서울특별시,동작구,사당제5동,동작구 사당5동,동작구 사당제5동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,0.0,0.0,37.0,0.0,1.0,71.0,207.0,106.0,58.0,53.0,2.0,56.0,40.0,25.0,1.0,58.0,18.0,9.0,92.0,834.0,1933.0,2.32,1463.16,3391.23,25322.81,13.39,0.378,5.131,11,0.0,0.0,10.0,8.0,16.0,2.0,41.0,18.0,0.0,196.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,46.0,8.0,0.0,0.0,74.0,0.0,40.0,30.0,1.0,18.0,0.0,38.0,209.0,1.0,8.0,0.0,1.0,1.0,63.0,0.0,20.0,6.0,0.0,0.0,56.0,0.0,40.0,22.0,1.0,0.0,0.0,0.0,24.0,0.0,3.0,400.0,97.0,12.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,1.0,0.0,0.0,1.0,3.0,0.0,39.0,0.0,1.0,126.0,1.0,15.0,45.0,0.0,0.0,10.0,8.0,16.0,319.0,3.0,39.0,46.0,8.0,144.0,19.0,994.0,36.0,109.0,134.0,45.0,0.0,34.0,627.0
11200690,1120069.0,23086.0,3219.0,3548.0,735.0,4070.0,704.0,5197.0,437.0,5148.0,456.0,3078.0,385.0,2045.0,502.0,동작구,신대방1동,서울특별시,동작구,신대방제1동,동작구 신대방1동,동작구 신대방제1동,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.0,0.0,0.0,64.0,2.0,1.0,69.0,403.0,108.0,175.0,60.0,12.0,108.0,53.0,42.0,2.0,87.0,64.0,38.0,146.0,1434.0,4365.0,3.04,2312.9,7040.32,40512.9,17.38,0.368,4.652,10,0.0,0.0,4.0,0.0,4.0,0.0,28.0,6.0,0.0,100.0,0.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,23.0,6.0,0.0,0.0,24.0,0.0,15.0,9.0,0.0,7.0,0.0,15.0,61.0,0.0,4.0,0.0,0.0,1.0,37.0,3.0,5.0,1.0,0.0,0.0,19.0,0.0,13.0,23.0,0.0,0.0,0.0,2.0,10.0,1.0,2.0,141.0,29.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,2.0,0.0,22.0,0.0,0.0,69.0,1.0,4.0,26.0,1.0,0.0,4.0,0.0,4.0,166.0,3.0,21.0,23.0,6.0,48.0,7.0,363.0,16.0,59.0,73.0,26.0,0.0,8.0,1031.0
11210540,1121054.0,13331.0,1626.0,1922.0,227.0,3165.0,325.0,2635.0,219.0,2290.0,201.0,1836.0,233.0,1483.0,421.0,관악구,청림동,서울특별시,관악구,청림동,관악구 청림동,관악구 청림동,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,745.0,0.0,0.0,32.0,0.0,0.0,41.0,164.0,90.0,79.0,37.0,7.0,40.0,29.0,14.0,1.0,74.0,33.0,25.0,79.0,745.0,1503.0,2.02,2483.33,5010.0,50016.67,10.02,0.351,4.305,28,0.0,0.0,23.0,15.0,41.0,8.0,87.0,31.0,0.0,447.0,0.0,103.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,81.0,97.0,5.0,1.0,0.0,146.0,0.0,78.0,38.0,1.0,57.0,4.0,179.0,243.0,7.0,23.0,3.0,7.0,0.0,179.0,5.0,34.0,43.0,0.0,0.0,131.0,0.0,55.0,82.0,1.0,0.0,1.0,5.0,41.0,4.0,9.0,961.0,235.0,16.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,2.0,0.0,3.0,1.0,4.0,0.0,107.0,2.0,0.0,257.0,2.0,23.0,131.0,1.0,0.0,23.0,15.0,41.0,676.0,6.0,85.0,97.0,5.0,263.0,58.0,2245.0,66.0,225.0,280.0,131.0,2.0,79.0,581.0
11210570,1121057.0,26284.0,10226.0,7041.0,4525.0,6063.0,3122.0,3806.0,871.0,3947.0,602.0,3310.0,552.0,2117.0,554.0,관악구,행운동,서울특별시,관악구,행운동,관악구 행운동,관악구 행운동,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2043.0,1.0,0.0,62.0,0.0,2.0,81.0,482.0,163.0,308.0,109.0,19.0,177.0,92.0,40.0,3.0,111.0,85.0,77.0,231.0,2043.0,6101.0,2.99,2837.5,8473.61,41161.11,20.59,0.351,4.305,28,0.0,0.0,23.0,15.0,41.0,8.0,87.0,31.0,0.0,447.0,0.0,103.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,81.0,97.0,5.0,1.0,0.0,146.0,0.0,78.0,38.0,1.0,57.0,4.0,179.0,243.0,7.0,23.0,3.0,7.0,0.0,179.0,5.0,34.0,43.0,0.0,0.0,131.0,0.0,55.0,82.0,1.0,0.0,1.0,5.0,41.0,4.0,9.0,961.0,235.0,16.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,2.0,0.0,3.0,1.0,4.0,0.0,107.0,2.0,0.0,257.0,2.0,23.0,131.0,1.0,0.0,23.0,15.0,41.0,676.0,6.0,85.0,97.0,5.0,263.0,58.0,2245.0,66.0,225.0,280.0,131.0,1.0,79.0,1561.0
11210580,1121058.0,19598.0,8021.0,8380.0,4494.0,4273.0,2153.0,2253.0,535.0,2019.0,297.0,1534.0,279.0,1139.0,263.0,관악구,낙성대동,서울특별시,관악구,낙성대동,관악구 낙성대동,관악구 낙성대동,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,0.0,83.0,0.0,1.0,52.0,288.0,240.0,554.0,90.0,19.0,153.0,101.0,33.0,3.0,55.0,75.0,74.0,159.0,1980.0,8969.0,4.53,872.25,3951.1,7897.8,50.03,0.351,4.305,28,0.0,1.0,23.0,15.0,41.0,8.0,87.0,31.0,0.0,447.0,0.0,103.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,81.0,97.0,5.0,1.0,0.0,146.0,0.0,78.0,38.0,1.0,57.0,4.0,179.0,243.0,7.0,23.0,3.0,7.0,0.0,179.0,5.0,34.0,43.0,0.0,0.0,131.0,0.0,55.0,82.0,1.0,0.0,1.0,5.0,41.0,4.0,9.0,961.0,235.0,16.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,2.0,0.0,3.0,1.0,4.0,0.0,107.0,2.0,0.0,257.0,2.0,23.0,131.0,1.0,0.0,23.0,15.0,41.0,676.0,6.0,85.0,97.0,5.0,263.0,58.0,2245.0,66.0,225.0,280.0,131.0,0.0,79.0,1692.0
11210620,1121062.0,23920.0,7609.0,5734.0,3097.0,5659.0,2500.0,4019.0,670.0,3453.0,450.0,2959.0,454.0,2096.0,438.0,관악구,인헌동,서울특별시,관악구,인헌동,관악구 인헌동,관악구 인헌동,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1557.0,0.0,0.0,130.0,1.0,1.0,80.0,341.0,155.0,227.0,58.0,18.0,102.0,73.0,30.0,2.0,68.0,67.0,54.0,150.0,1557.0,4630.0,2.97,1441.67,4287.04,24184.26,17.73,0.351,4.305,28,0.0,0.0,23.0,15.0,41.0,8.0,87.0,31.0,0.0,447.0,0.0,103.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,81.0,97.0,5.0,1.0,0.0,146.0,0.0,78.0,38.0,1.0,57.0,4.0,179.0,243.0,7.0,23.0,3.0,7.0,0.0,179.0,5.0,34.0,43.0,0.0,0.0,131.0,0.0,55.0,82.0,1.0,0.0,1.0,5.0,41.0,4.0,9.0,961.0,235.0,16.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,2.0,0.0,3.0,1.0,4.0,0.0,107.0,2.0,0.0,257.0,2.0,23.0,131.0,1.0,0.0,23.0,15.0,41.0,676.0,6.0,85.0,97.0,5.0,263.0,58.0,2245.0,66.0,225.0,280.0,131.0,1.0,79.0,1216.0
11210630,1121063.0,16175.0,4504.0,3853.0,1694.0,3820.0,1440.0,2207.0,482.0,2569.0,272.0,2064.0,259.0,1662.0,357.0,관악구,남현동,서울특별시,관악구,남현동,관악구 남현동,관악구 남현동,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,37.0,0.0,0.0,208.0,313.0,88.0,233.0,87.0,11.0,93.0,76.0,36.0,5.0,60.0,53.0,59.0,113.0,1472.0,7215.0,4.9,450.15,2206.42,5554.43,39.72,0.221,3.53,1,3.0,0.0,1.0,1.0,9.0,1.0,4.0,4.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,16.0,0.0,10.0,4.0,0.0,3.0,1.0,10.0,22.0,3.0,0.0,0.0,1.0,0.0,15.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,92.0,27.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,25.0,0.0,3.0,14.0,0.0,0.0,1.0,1.0,9.0,49.0,1.0,4.0,9.0,0.0,30.0,3.0,200.0,7.0,17.0,25.0,14.0,0.0,11.0,1159.0
11210640,1121064.0,21648.0,8593.0,5511.0,3497.0,5266.0,2727.0,3150.0,909.0,3347.0,528.0,2531.0,469.0,1843.0,463.0,관악구,서원동,서울특별시,관악구,서원동,관악구 서원동,관악구 서원동,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1825.0,0.0,0.0,31.0,2.0,0.0,76.0,490.0,122.0,430.0,62.0,10.0,113.0,76.0,42.0,2.0,61.0,69.0,89.0,150.0,1825.0,8898.0,4.88,2807.69,13689.23,36170.77,37.85,0.383,4.439,40,0.0,0.0,30.0,12.0,51.0,6.0,97.0,25.0,0.0,471.0,0.0,105.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,108.0,100.0,8.0,0.0,1.0,134.0,0.0,72.0,35.0,0.0,47.0,4.0,150.0,247.0,7.0,20.0,1.0,8.0,0.0,227.0,5.0,31.0,15.0,0.0,0.0,115.0,0.0,68.0,96.0,1.0,0.0,0.0,1.0,54.0,4.0,11.0,1052.0,270.0,24.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,3.0,0.0,2.0,0.0,6.0,2.0,115.0,3.0,0.0,303.0,0.0,33.0,163.0,0.0,0.0,30.0,12.0,51.0,704.0,7.0,110.0,100.0,8.0,242.0,47.0,2391.0,70.0,249.0,323.0,163.0,1.0,93.0,1335.0
11210650,1121065.0,17707.0,5825.0,3612.0,2013.0,3700.0,1537.0,2980.0,641.0,3215.0,567.0,2434.0,483.0,1766.0,584.0,관악구,신원동,서울특별시,관악구,신원동,관악구 신원동,관악구 신원동,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1165.0,0.0,0.0,60.0,1.0,1.0,74.0,307.0,107.0,202.0,47.0,4.0,70.0,47.0,20.0,1.0,41.0,33.0,29.0,121.0,1165.0,2706.0,2.32,2118.18,4920.0,33854.55,14.53,0.383,4.439,40,0.0,0.0,30.0,12.0,51.0,6.0,97.0,25.0,0.0,471.0,0.0,105.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,108.0,100.0,8.0,0.0,1.0,134.0,0.0,72.0,35.0,0.0,47.0,4.0,150.0,247.0,7.0,20.0,1.0,8.0,0.0,227.0,5.0,31.0,15.0,0.0,0.0,115.0,0.0,68.0,96.0,1.0,0.0,0.0,1.0,54.0,4.0,11.0,1052.0,270.0,24.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,3.0,0.0,2.0,0.0,6.0,2.0,115.0,3.0,0.0,303.0,0.0,33.0,163.0,0.0,0.0,30.0,12.0,51.0,704.0,7.0,110.0,100.0,8.0,242.0,47.0,2391.0,70.0,249.0,323.0,163.0,1.0,93.0,858.0
11210690,1121069.0,18760.0,12306.0,6667.0,5812.0,5188.0,4035.0,2282.0,1192.0,1985.0,563.0,1550.0,415.0,1088.0,289.0,관악구,신림동,서울특별시,관악구,신림동,관악구 신림동,관악구 신림동,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2198.0,0.0,0.0,65.0,0.0,1.0,68.0,445.0,76.0,640.0,70.0,19.0,234.0,94.0,38.0,2.0,48.0,71.0,112.0,215.0,2198.0,5910.0,2.69,4070.37,10944.44,44216.67,24.75,0.383,4.439,40,17.0,0.0,30.0,12.0,51.0,6.0,97.0,25.0,0.0,471.0,0.0,105.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,108.0,100.0,8.0,0.0,1.0,134.0,0.0,72.0,35.0,0.0,47.0,4.0,150.0,247.0,7.0,20.0,1.0,8.0,0.0,227.0,5.0,31.0,15.0,0.0,0.0,115.0,0.0,68.0,96.0,1.0,0.0,0.0,1.0,54.0,4.0,11.0,1052.0,270.0,24.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,3.0,0.0,2.0,0.0,6.0,2.0,115.0,3.0,0.0,303.0,0.0,33.0,163.0,0.0,0.0,30.0,12.0,51.0,704.0,7.0,110.0,100.0,8.0,242.0,47.0,2391.0,70.0,249.0,323.0,163.0,1.0,93.0,1753.0
11210710,1121071.0,13125.0,1733.0,1721.0,151.0,2760.0,274.0,2953.0,295.0,2413.0,313.0,1941.0,286.0,1337.0,414.0,관악구,난향동,서울특별시,관악구,난향동,관악구 난향동,관악구 난향동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,0.0,38.0,0.0,0.0,50.0,183.0,152.0,44.0,37.0,4.0,26.0,23.0,31.0,2.0,48.0,34.0,17.0,55.0,744.0,2078.0,2.79,930.0,2597.5,18812.5,13.81,0.383,4.439,40,0.0,0.0,30.0,12.0,51.0,6.0,97.0,25.0,0.0,471.0,0.0,105.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,108.0,100.0,8.0,0.0,1.0,134.0,0.0,72.0,35.0,0.0,47.0,4.0,150.0,247.0,7.0,20.0,1.0,8.0,0.0,227.0,5.0,31.0,15.0,0.0,0.0,115.0,0.0,68.0,96.0,1.0,0.0,0.0,1.0,54.0,4.0,11.0,1052.0,270.0,24.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,3.0,0.0,2.0,0.0,6.0,2.0,115.0,3.0,0.0,303.0,0.0,33.0,163.0,0.0,0.0,30.0,12.0,51.0,704.0,7.0,110.0,100.0,8.0,242.0,47.0,2391.0,70.0,249.0,323.0,163.0,0.0,93.0,561.0
11210720,1121072.0,18282.0,6429.0,3595.0,2053.0,3793.0,1925.0,3109.0,805.0,3686.0,725.0,2450.0,488.0,1649.0,433.0,관악구,조원동,서울특별시,관악구,조원동,관악구 조원동,관악구 조원동,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2634.0,0.0,0.0,241.0,0.0,2.0,128.0,473.0,680.0,351.0,65.0,16.0,155.0,70.0,55.0,1.0,56.0,70.0,76.0,195.0,2634.0,6832.0,2.59,3931.34,10197.01,30582.09,33.34,0.383,4.439,40,0.0,0.0,30.0,12.0,51.0,6.0,97.0,25.0,0.0,471.0,0.0,105.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,108.0,100.0,8.0,0.0,1.0,134.0,0.0,72.0,35.0,0.0,47.0,4.0,150.0,247.0,7.0,20.0,1.0,8.0,0.0,227.0,5.0,31.0,15.0,0.0,0.0,115.0,0.0,68.0,96.0,1.0,0.0,0.0,1.0,54.0,4.0,11.0,1052.0,270.0,24.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,3.0,0.0,2.0,0.0,6.0,2.0,115.0,3.0,0.0,303.0,0.0,33.0,163.0,0.0,0.0,30.0,12.0,51.0,704.0,7.0,110.0,100.0,8.0,242.0,47.0,2391.0,70.0,249.0,323.0,163.0,1.0,93.0,2161.0
11210730,1121073.0,21886.0,11072.0,6044.0,4321.0,5350.0,3360.0,3666.0,1685.0,3019.0,807.0,2139.0,508.0,1668.0,391.0,관악구,대학동,서울특별시,관악구,대학동,관악구 대학동,관악구 대학동,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2035.0,0.0,0.0,36.0,0.0,0.0,54.0,314.0,126.0,610.0,103.0,10.0,133.0,177.0,47.0,5.0,106.0,39.0,127.0,148.0,2035.0,15662.0,7.7,245.18,1886.99,3168.8,59.55,0.383,4.439,40,0.0,0.0,30.0,12.0,51.0,6.0,97.0,25.0,0.0,471.0,0.0,105.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,108.0,100.0,8.0,0.0,1.0,134.0,0.0,72.0,35.0,0.0,47.0,4.0,150.0,247.0,7.0,20.0,1.0,8.0,0.0,227.0,5.0,31.0,15.0,0.0,0.0,115.0,0.0,68.0,96.0,1.0,0.0,0.0,1.0,54.0,4.0,11.0,1052.0,270.0,24.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,3.0,0.0,2.0,0.0,6.0,2.0,115.0,3.0,0.0,303.0,0.0,33.0,163.0,0.0,0.0,30.0,12.0,51.0,704.0,7.0,110.0,100.0,8.0,242.0,47.0,2391.0,70.0,249.0,323.0,163.0,1.0,93.0,1721.0
11220620,1122062.0,14240.0,2480.0,2435.0,593.0,3141.0,807.0,2502.0,350.0,2423.0,237.0,2008.0,186.0,1731.0,307.0,서초구,방배1동,서울특별시,서초구,방배1동,서초구 방배1동,서초구 방배1동,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.0,0.0,0.0,58.0,2.0,0.0,106.0,631.0,82.0,278.0,176.0,53.0,258.0,302.0,64.0,3.0,126.0,96.0,102.0,198.0,2535.0,19930.0,7.86,3621.43,28471.43,24118.57,118.05,0.803,6.084,4,0.0,0.0,21.0,15.0,27.0,7.0,61.0,17.0,0.0,228.0,0.0,87.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,40.0,45.0,0.0,0.0,0.0,108.0,0.0,55.0,45.0,2.0,19.0,0.0,97.0,197.0,6.0,25.0,1.0,1.0,0.0,76.0,2.0,5.0,20.0,0.0,0.0,71.0,0.0,7.0,49.0,1.0,0.0,1.0,1.0,9.0,4.0,2.0,522.0,81.0,3.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,6.0,0.0,2.0,0.0,4.0,0.0,36.0,2.0,0.0,205.0,1.0,22.0,70.0,2.0,0.0,21.0,15.0,27.0,400.0,8.0,40.0,45.0,0.0,208.0,21.0,1156.0,43.0,133.0,230.0,70.0,0.0,63.0,1904.0
11210780,1121078.0,29845.0,6034.0,5290.0,1781.0,6521.0,1578.0,5660.0,734.0,5237.0,532.0,4245.0,625.0,2892.0,784.0,관악구,은천동,서울특별시,관악구,은천동,관악구 은천동,관악구 은천동,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2348.0,1.0,0.0,144.0,0.0,3.0,137.0,544.0,296.0,326.0,76.0,10.0,138.0,93.0,48.0,3.0,148.0,77.0,64.0,240.0,2348.0,8039.0,3.42,3010.26,10306.41,42507.69,24.25,0.351,4.305,28,0.0,0.0,23.0,15.0,41.0,8.0,87.0,31.0,0.0,447.0,0.0,103.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,81.0,97.0,5.0,1.0,0.0,146.0,0.0,78.0,38.0,1.0,57.0,4.0,179.0,243.0,7.0,23.0,3.0,7.0,0.0,179.0,5.0,34.0,43.0,0.0,0.0,131.0,0.0,55.0,82.0,1.0,0.0,1.0,5.0,41.0,4.0,9.0,961.0,235.0,16.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,2.0,0.0,3.0,1.0,4.0,0.0,107.0,2.0,0.0,257.0,2.0,23.0,131.0,1.0,0.0,23.0,15.0,41.0,676.0,6.0,85.0,97.0,5.0,263.0,58.0,2245.0,66.0,225.0,280.0,131.0,2.0,79.0,1804.0
11210790,1121079.0,26652.0,3591.0,3757.0,406.0,5073.0,551.0,5824.0,423.0,5009.0,547.0,3911.0,661.0,3078.0,1003.0,관악구,성현동,서울특별시,관악구,성현동,관악구 성현동,관악구 성현동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.0,0.0,1.0,64.0,1.0,0.0,92.0,292.0,259.0,96.0,57.0,4.0,71.0,61.0,32.0,1.0,136.0,53.0,31.0,106.0,1357.0,3265.0,2.41,1995.59,4801.47,42397.06,11.33,0.351,4.305,28,0.0,0.0,23.0,15.0,41.0,8.0,87.0,31.0,0.0,447.0,0.0,103.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,81.0,97.0,5.0,1.0,0.0,146.0,0.0,78.0,38.0,1.0,57.0,4.0,179.0,243.0,7.0,23.0,3.0,7.0,0.0,179.0,5.0,34.0,43.0,0.0,0.0,131.0,0.0,55.0,82.0,1.0,0.0,1.0,5.0,41.0,4.0,9.0,961.0,235.0,16.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,2.0,0.0,3.0,1.0,4.0,0.0,107.0,2.0,0.0,257.0,2.0,23.0,131.0,1.0,0.0,23.0,15.0,41.0,676.0,6.0,85.0,97.0,5.0,263.0,58.0,2245.0,66.0,225.0,280.0,131.0,0.0,79.0,1065.0
