ADM_CD,total_all_2023,solo_all_2023,total_20_2023,solo_20_2023,total_25_2023,solo_25_2023,total_30_2023,solo_30_2023,total_35_2023,solo_35_2023,solo_20s_2023,solo_30s_2023,solo_all_ratio,solo_20s_ratio,solo_30s_ratio,네일숍_2023,미용실_2023,분식전문점_2023,애완동물_2023,한식음식점_2023,양식음식점_2023,일식음식점_2023,중식음식점_2023,치킨전문점_2023,커피-음료_2023,패스트푸드점_2023,제과점_2023,편의점_2023,호프-간이주점_2023,지가변동률_2023,지가_2023,사업체수_2022,종사자수_2022,금융기관_2023,유통업체수_2022,대형마트_2022,쇼핑업체수_2022,대학교,기타대학,면적,월평균소득_2023,총상주인구_2023,20대상주인구_2023,30대상주인구_2023,총직장인구_2023,20대직장인구_2023,30대직장인구_2023,슈퍼마켓_2023,20대매출건수_네일숍_2023,20대매출건수_미용실_2023,20대매출건수_분식전문점_2023,20대매출건수_애완동물_2023,20대매출건수_양식음식점_2023,20대매출건수_일식음식점_2023,20대매출건수_제과점_2023,20대매출건수_중식음식점_2023,20대매출건수_치킨전문점_2023,20대매출건수_커피-음료_2023,20대매출건수_패스트푸드점_2023,20대매출건수_편의점_2023,20대매출건수_한식음식점_2023,20대매출건수_호프-간이주점_2023,20대매출금액_네일숍_2023,20대매출금액_미용실_2023,20대매출금액_분식전문점_2023,20대매출금액_애완동물_2023,20대매출금액_양식음식점_2023,20대매출금액_일식음식점_2023,20대매출금액_제과점_2023,20대매출금액_중식음식점_2023,20대매출금액_치킨전문점_2023,20대매출금액_커피-음료_2023,20대매출금액_패스트푸드점_2023,20대매출금액_편의점_2023,20대매출금액_한식음식점_2023,20대매출금액_호프-간이주점_2023,30대매출건수_네일숍_2023,30대매출건수_미용실_2023,30대매출건수_분식전문점_2023,30대매출건수_애완동물_2023,30대매출건수_양식음식점_2023,30대매출건수_일식음식점_2023,30대매출건수_제과점_2023,30대매출건수_중식음식점_2023,30대매출건수_치킨전문점_2023,30대매출건수_커피-음료_2023,30대매출건수_패스트푸드점_2023,30대매출건수_편의점_2023,30대매출건수_한식음식점_2023,30대매출건수_호프-간이주점_2023,30대매출금액_네일숍_2023,30대매출금액_미용실_2023,30대매출금액_분식전문점_2023,30대매출금액_애완동물_2023,30대매출금액_양식음식점_2023,30대매출금액_일식음식점_2023,30대매출금액_제과점_2023,30대매출금액_중식음식점_2023,30대매출금액_치킨전문점_2023,30대매출금액_커피-음료_2023,30대매출금액_패스트푸드점_2023,30대매출금액_편의점_2023,30대매출금액_한식음식점_2023,30대매출금액_호프-간이주점_2023,총매출건수_네일숍_2023,총매출건수_미용실_2023,총매출건수_분식전문점_2023,총매출건수_애완동물_2023,총매출건수_양식음식점_2023,총매출건수_일식음식점_2023,총매출건수_제과점_2023,총매출건수_중식음식점_2023,총매출건수_치킨전문점_2023,총매출건수_커피-음료_2023,총매출건수_패스트푸드점_2023,총매출건수_편의점_2023,총매출건수_한식음식점_2023,총매출건수_호프-간이주점_2023,총매출금액_네일숍_2023,총매출금액_미용실_2023,총매출금액_분식전문점_2023,총매출금액_애완동물_2023,총매출금액_양식음식점_2023,총매출금액_일식음식점_2023,총매출금액_제과점_2023,총매출금액_중식음식점_2023,총매출금액_치킨전문점_2023,총매출금액_커피-음료_2023,총매출금액_패스트푸드점_2023,총매출금액_편의점_2023,총매출금액_한식음식점_2023,총매출금액_호프-간이주점_2023
11210790,26268.0,3471.0,1861.0,188.0,1891.0,220.0,2442.0,284.0,2761.0,328.0,204.0,306.0,13.21379625399726,5.877268798617114,8.815903197925671,78.0,449.0,190.0,76.0,907.0,228.0,128.0,75.0,44.0,25.0,32.0,65.0,127.0,57.0,7.333,99.258,1357,3265,0,0,0,0,0.0,0.0,0.68,3455108.0,32568.0,3795.0,3837.0,7335.0,1046.0,1290.0,0.0,0.0,408.0,2794.0,0.0,25.0,124.0,868.0,261.0,321.0,577.0,0.0,36260.0,832.0,0.0,0.0,12875268.0,23712171.0,0.0,878791.0,4850032.0,6149825.0,3276940.0,3531564.0,4048873.0,0.0,225999665.0,10452820.0,0.0,0.0,823.0,4253.0,0.0,114.0,387.0,2119.0,295.0,302.0,1487.0,0.0,54693.0,1479.0,0.0,0.0,39110962.0,37211191.0,0.0,4015363.0,13895561.0,18244226.0,4900795.0,3250907.0,10274206.0,0.0,434357559.0,21948560.0,0.0,0.0,4957.0,19414.0,0.0,637.0,2663.0,9383.0,2353.0,1929.0,5183.0,0.0,208072.0,10456.0,0.0,0.0,205412999.0,191653711.0,0.0,23525240.0,120548083.0,84848357.0,39574619.0,39194109.0,36271361.0,0.0,1519801838.0,213931643.0,0.0
11210800,27335.0,12258.0,3071.0,2257.0,4800.0,3579.0,3746.0,2240.0,2413.0,1337.0,2918.0,1788.5,44.84360709712823,23.804862130853323,14.59047152879752,78.0,449.0,190.0,76.0,907.0,228.0,128.0,75.0,44.0,25.0,32.0,65.0,127.0,57.0,7.333,99.258,2717,12571,0,2,0,2,0.0,0.0,1.18,2768161.0,27130.0,2865.0,7843.0,6665.0,1087.0,1894.0,1.0,26.0,12283.0,36343.0,962.0,18983.0,2531.0,19909.0,258.0,2873.0,65221.0,13502.0,317731.0,79856.0,3230.0,861672.0,456212898.0,198863952.0,12158885.0,588658737.0,104769310.0,162654342.0,5607388.0,46213864.0,398740785.0,143792586.0,1778299958.0,1973990505.0,135596062.0,44.0,12759.0,33516.0,863.0,26166.0,3478.0,21134.0,485.0,2903.0,54748.0,13088.0,287956.0,92282.0,3519.0,1874343.0,527031027.0,221308438.0,15415841.0,689918965.0,134388215.0,197526512.0,11602195.0,60276213.0,324859046.0,139947453.0,1810862034.0,2321932701.0,170305678.0,162.0,43793.0,122559.0,3328.0,65335.0,9499.0,72562.0,3646.0,11251.0,179557.0,40420.0,904625.0,378276.0,12759.0,7097962.0,1822157286.0,893703237.0,64012589.0,1672816260.0,360523827.0,716289262.0,84561790.0,242782162.0,1160227601.0,481988070.0,5558738624.0,10746296520.0,607171833.0
11210810,25075.0,4685.0,2313.0,309.0,2093.0,296.0,2301.0,454.0,2174.0,388.0,302.5,421.0,18.6839481555334,6.456776947705444,8.986125933831376,79.0,462.0,250.0,88.0,1055.0,162.0,106.0,89.0,59.0,22.0,47.0,67.0,158.0,76.0,8.017,99.28,1441,3028,0,1,0,1,0.0,0.0,0.96,2268676.0,29317.0,3473.0,4067.0,1481.0,165.0,296.0,1.0,7.0,815.0,1412.0,0.0,0.0,0.0,3295.0,0.0,2076.0,17037.0,2036.0,68608.0,6256.0,8.0,285313.0,27420485.0,18022120.0,0.0,0.0,0.0,23711043.0,0.0,53085040.0,68646392.0,28853326.0,434960695.0,104739268.0,285257.0,7.0,1028.0,2183.0,0.0,0.0,0.0,5113.0,0.0,3094.0,19400.0,1803.0,68093.0,9177.0,4.0,213986.0,30317413.0,25605331.0,0.0,0.0,0.0,43007237.0,0.0,82942655.0,78895624.0,23680812.0,520026695.0,212388987.0,87162.0,100.0,7433.0,11986.0,0.0,0.0,0.0,33541.0,0.0,19840.0,77406.0,7720.0,278032.0,62652.0,466.0,2781813.0,232546477.0,160332842.0,0.0,0.0,0.0,306439717.0,0.0,540408508.0,327000000.0,109857484.0,2089129780.0,1622368234.0,18188375.0
11220510,17280.0,3334.0,2002.0,444.0,1639.0,391.0,1945.0,667.0,1844.0,568.0,417.5,617.5,19.29398148148148,12.52249550089982,18.52129574085183,62.0,204.0,159.0,82.0,985.0,212.0,130.0,88.0,26.0,46.0,30.0,73.0,120.0,15.0,10.367,98.521,5415,43292,0,2,0,2,1.0,0.0,1.42,4769119.0,20781.0,2259.0,3393.0,47386.0,9928.0,12282.0,0.0,110.0,1110.0,20459.0,0.0,3400.0,1719.0,10335.0,8753.0,1990.0,68135.0,15220.0,152027.0,44476.0,2223.0,5730956.0,92807252.0,222155859.0,0.0,80218021.0,90370802.0,124187386.0,145248651.0,68047838.0,383171837.0,114417822.0,681843748.0,871532224.0,133335121.0,117.0,2489.0,23435.0,0.0,5094.0,3008.0,14090.0,15297.0,3472.0,95282.0,19187.0,194091.0,79544.0,4728.0,9517997.0,212869095.0,264695896.0,0.0,145454891.0,201395769.0,196840872.0,326797315.0,123207270.0,575480398.0,142933663.0,1076010267.0,2001787203.0,288989116.0,425.0,15097.0,130067.0,0.0,23358.0,14871.0,61527.0,81302.0,18956.0,336650.0,74485.0,725431.0,456773.0,22304.0,29026051.0,984130966.0,1636971681.0,0.0,1134137990.0,1331561953.0,1097909284.0,2528477001.0,670299179.0,2263045091.0,708961883.0,4137783114.0,15684599306.0,1825402062.0
11220530,23922.0,4135.0,2287.0,520.0,2566.0,619.0,2494.0,767.0,2007.0,563.0,569.5,665.0,17.2853440347797,13.7726723095526,16.08222490931076,117.0,438.0,252.0,145.0,1497.0,330.0,201.0,134.0,35.0,74.0,53.0,118.0,189.0,22.0,10.2265,98.5965,11983,91894,0,1,1,0,0.0,0.0,2.93,4678950.0,25750.0,3369.0,4322.0,68236.0,11708.0,20440.0,0.0,78.0,3675.0,31787.0,5.0,15324.0,15017.0,56504.0,12619.0,3450.0,179950.0,20411.0,379884.0,117326.0,10001.0,4283671.0,229205127.0,285356007.0,217740.0,465676713.0,415625053.0,487179861.0,223391868.0,93860809.0,1174782560.0,204629936.0,1884642143.0,3292548808.0,642861293.0,81.0,6909.0,49744.0,21.0,23359.0,21320.0,84556.0,21339.0,5393.0,321656.0,26014.0,556948.0,233394.0,17196.0,5246718.0,448617986.0,453660584.0,579734.0,999632777.0,798598068.0,910715378.0,548095560.0,165620691.0,2166051087.0,271189612.0,3275292054.0,7675562300.0,1156406838.0,312.0,26181.0,225622.0,239.0,101252.0,97123.0,345758.0,104847.0,25053.0,1121724.0,96930.0,1923059.0,1286505.0,68300.0,23125435.0,1721871794.0,2209658975.0,10454256.0,4961916945.0,4599991722.0,4132818948.0,3722436204.0,912142516.0,8677324827.0,1139282123.0,12061444288.0,54300649600.0,5991903460.0
11220550,25088.0,3489.0,1713.0,256.0,2117.0,352.0,2825.0,599.0,2825.0,523.0,304.0,561.0,13.90704719387755,8.713098308971052,16.079105760963028,17.0,51.0,31.0,19.0,216.0,39.0,28.0,19.0,7.0,9.0,10.0,20.0,22.0,3.0,9.365,98.627,3368,18105,0,1,0,1,0.0,0.0,1.76,5458458.0,26523.0,3275.0,3497.0,16302.0,3397.0,4796.0,0.0,0.0,1048.0,10721.0,45.0,1344.0,7353.0,1010.0,3828.0,497.0,76298.0,638.0,324379.0,54119.0,3843.0,0.0,35827288.0,106812273.0,6815832.0,48449576.0,145923431.0,8560603.0,104957325.0,17391774.0,442187653.0,17536028.0,1779514779.0,1667446200.0,183297465.0,42.0,2766.0,18350.0,154.0,2531.0,8059.0,2696.0,6353.0,1256.0,110773.0,1134.0,349409.0,88930.0,5812.0,5072486.0,151437295.0,199839347.0,34945972.0,90820653.0,204032352.0,21929476.0,248112973.0,49682086.0,736278036.0,29021748.0,2192854672.0,3202625313.0,354922761.0,126.0,19326.0,71753.0,552.0,9646.0,26333.0,20580.0,25820.0,7149.0,353656.0,6487.0,1186054.0,417895.0,21892.0,7371044.0,892581508.0,1016691184.0,160436917.0,550335103.0,871913613.0,210052517.0,1042281661.0,283657996.0,3007534451.0,195675515.0,7834364264.0,18604854491.0,1478648308.0
11220580,12727.0,738.0,801.0,59.0,743.0,55.0,915.0,68.0,1346.0,84.0,57.0,76.0,5.798695686336136,7.723577235772358,10.29810298102981,42.0,110.0,56.0,45.0,278.0,114.0,49.0,28.0,8.0,20.0,24.0,55.0,46.0,6.0,9.506999999999998,98.553,508,2350,0,1,0,1,0.0,0.0,1.35,6812331.0,12641.0,1544.0,996.0,9861.0,1652.0,3059.0,1.0,0.0,670.0,1799.0,0.0,0.0,0.0,753.0,0.0,0.0,3987.0,0.0,50201.0,447.0,0.0,0.0,42427275.0,14147698.0,0.0,0.0,0.0,5954424.0,0.0,0.0,46149504.0,0.0,360515785.0,13888330.0,0.0,0.0,1253.0,5800.0,0.0,0.0,0.0,1530.0,0.0,0.0,4947.0,0.0,45269.0,1321.0,0.0,0.0,102249209.0,58319741.0,0.0,0.0,0.0,13890683.0,0.0,0.0,54890552.0,0.0,345717243.0,53142578.0,0.0,0.0,9706.0,37378.0,0.0,0.0,0.0,10993.0,0.0,0.0,21804.0,0.0,216183.0,13108.0,0.0,0.0,864867062.0,388930562.0,0.0,0.0,0.0,109403124.0,0.0,0.0,282023905.0,0.0,1557323787.0,619652493.0,0.0
11220590,14512.0,1025.0,1030.0,58.0,955.0,58.0,1252.0,103.0,1614.0,113.0,58.0,108.0,7.063120176405733,5.658536585365854,10.53658536585366,17.0,51.0,31.0,19.0,216.0,39.0,28.0,19.0,7.0,9.0,10.0,20.0,22.0,3.0,9.365,98.627,1376,7196,0,3,1,2,0.0,0.0,1.28,6140775.0,17389.0,2218.0,1834.0,8637.0,1367.0,2193.0,0.0,0.0,236.0,1795.0,0.0,2874.0,271.0,4412.0,386.0,4454.0,14746.0,130.0,12865.0,10866.0,0.0,0.0,10672370.0,23883565.0,0.0,95104761.0,19022445.0,29597019.0,8573552.0,235848762.0,89819469.0,3119078.0,71861780.0,527975786.0,0.0,0.0,198.0,2116.0,0.0,1397.0,532.0,7191.0,848.0,5045.0,15465.0,138.0,13855.0,16691.0,0.0,0.0,12271108.0,30066825.0,0.0,42578956.0,46535963.0,52427135.0,21286444.0,283064848.0,90873088.0,3372343.0,89630211.0,932124067.0,0.0,0.0,3612.0,15108.0,0.0,10007.0,2367.0,53201.0,9615.0,24587.0,89464.0,1011.0,96259.0,110815.0,0.0,0.0,201152173.0,259229309.0,0.0,362787446.0,236356115.0,443526964.0,249686060.0,1216158069.0,509513666.0,30879637.0,539620997.0,5530636290.0,0.0
11220600,15473.0,1814.0,1141.0,113.0,1244.0,153.0,1574.0,239.0,1689.0,255.0,133.0,247.0,11.723647644283592,7.33186328555678,13.616317530319735,42.0,110.0,56.0,45.0,278.0,114.0,49.0,28.0,8.0,20.0,24.0,55.0,46.0,6.0,9.506999999999998,98.553,4134,29538,0,2,0,2,1.0,0.0,1.43,5280483.0,19165.0,2269.0,2545.0,94714.0,9480.0,20099.0,0.0,30.0,1410.0,21470.0,0.0,11779.0,2690.0,19831.0,732.0,0.0,42928.0,3102.0,57624.0,15976.0,2637.0,1060216.0,95187263.0,260573504.0,0.0,638047872.0,128849023.0,254078850.0,19030433.0,0.0,301739539.0,48161140.0,292384798.0,523277314.0,181373104.0,117.0,3320.0,51934.0,0.0,19830.0,4660.0,41691.0,1901.0,0.0,75416.0,6419.0,96462.0,35508.0,3960.0,19246848.0,282035039.0,624917132.0,0.0,1325957541.0,348222584.0,623255365.0,72608214.0,0.0,571043284.0,102300132.0,568157735.0,1270694972.0,307753055.0,577.0,23381.0,301023.0,0.0,92471.0,29593.0,199623.0,11393.0,0.0,337069.0,31679.0,460907.0,246745.0,19337.0,98642843.0,2165821711.0,3519317450.0,0.0,6878150179.0,2556918661.0,3276049034.0,488666739.0,0.0,2882243847.0,481052065.0,2630330661.0,10810763791.0,1839798713.0
11220610,15882.0,1508.0,1310.0,108.0,1239.0,113.0,1296.0,224.0,1464.0,220.0,110.5,222.0,9.49502581538849,7.327586206896551,14.721485411140584,55.0,234.0,93.0,63.0,512.0,118.0,71.0,46.0,9.0,28.0,23.0,45.0,69.0,7.0,10.086,98.672,2400,9854,0,1,0,1,0.0,0.0,0.67,4856162.0,21003.0,2940.0,2556.0,28234.0,5284.0,7281.0,1.0,42.0,921.0,4034.0,0.0,4003.0,4537.0,3423.0,1829.0,532.0,74509.0,2666.0,46417.0,16228.0,1061.0,1317568.0,34491186.0,38666125.0,0.0,115059861.0,123308943.0,40095300.0,54339282.0,11985020.0,540459227.0,23321260.0,248130024.0,458249820.0,51399745.0,46.0,2230.0,8446.0,0.0,7056.0,6770.0,6309.0,3522.0,838.0,128212.0,4145.0,61001.0,29256.0,1743.0,2887263.0,98365532.0,93937921.0,0.0,280433353.0,228258728.0,83559774.0,144910120.0,16664493.0,1053508930.0,39782320.0,409041664.0,964612340.0,105166719.0,138.0,14566.0,43429.0,0.0,33107.0,28677.0,32384.0,23365.0,6040.0,495635.0,22737.0,258423.0,173088.0,9901.0,9707235.0,771564387.0,633929789.0,0.0,1342346133.0,1000482595.0,417849720.0,1089527677.0,139818289.0,4768054809.0,234345906.0,1689510508.0,5960987823.0,612870544.0
11220640,18895.0,1633.0,1856.0,130.0,1785.0,135.0,1682.0,217.0,1534.0,178.0,132.5,197.5,8.642498015347975,8.113900796080834,12.09430496019596,55.0,234.0,93.0,63.0,512.0,118.0,71.0,46.0,9.0,28.0,23.0,45.0,69.0,7.0,10.086,98.672,1926,13604,0,0,0,0,0.0,1.0,2.4,4681587.0,21866.0,2735.0,3409.0,17809.0,2781.0,5297.0,0.0,0.0,114.0,1023.0,0.0,177.0,0.0,3774.0,213.0,44.0,2946.0,0.0,39265.0,8615.0,0.0,0.0,2830151.0,9642371.0,0.0,2794651.0,0.0,31651005.0,3855302.0,2130092.0,26658776.0,0.0,194452971.0,179488519.0,0.0,54.0,524.0,2826.0,0.0,352.0,0.0,7672.0,187.0,44.0,6639.0,0.0,43688.0,18049.0,0.0,4686180.0,21471598.0,27998012.0,0.0,7571720.0,0.0,85948989.0,4270440.0,2951064.0,56812173.0,0.0,261534918.0,426793114.0,0.0,402.0,4122.0,11356.0,0.0,1373.0,0.0,46268.0,2568.0,344.0,25199.0,0.0,191088.0,118660.0,0.0,30597698.0,210696477.0,122702102.0,0.0,37533513.0,0.0,622241732.0,60019154.0,20823867.0,273785462.0,0.0,1120181746.0,3752124330.0,0.0
11220650,19668.0,3177.0,1582.0,299.0,1753.0,371.0,2152.0,587.0,1982.0,512.0,335.0,549.5,16.15314215985357,10.544538873150772,17.296191375511487,55.0,234.0,93.0,63.0,512.0,118.0,71.0,46.0,9.0,28.0,23.0,45.0,69.0,7.0,10.086,98.672,3244,13998,0,1,0,1,0.0,0.0,0.98,4557937.0,22692.0,2951.0,3345.0,21837.0,3771.0,6017.0,0.0,136.0,417.0,9592.0,0.0,5569.0,631.0,12188.0,786.0,331.0,43526.0,655.0,87012.0,27062.0,768.0,12346532.0,23044955.0,89642015.0,0.0,115818128.0,30462332.0,103951969.0,13082150.0,9890650.0,336218251.0,9455597.0,435003116.0,547463713.0,30436755.0,287.0,857.0,16106.0,0.0,9891.0,1558.0,22186.0,1476.0,469.0,68055.0,1359.0,130935.0,58727.0,1480.0,20130538.0,47779698.0,157592829.0,0.0,209653305.0,104925794.0,220664448.0,26058579.0,15727370.0,556267854.0,21107632.0,793529119.0,1426783173.0,52426876.0,1026.0,7182.0,79823.0,0.0,36250.0,10857.0,101217.0,8983.0,2854.0,256191.0,5916.0,457289.0,344901.0,4886.0,77588845.0,389707591.0,962848809.0,0.0,881293491.0,720647335.0,1132446550.0,235805433.0,92187854.0,2262177158.0,136217289.0,2853714051.0,10447955463.0,195997403.0
11230510,14101.0,2602.0,999.0,246.0,1354.0,374.0,1561.0,488.0,1447.0,426.0,310.0,457.0,18.452592014750728,11.913912375096078,17.563412759415833,82.0,279.0,132.0,71.0,596.0,623.0,202.0,53.0,11.0,21.0,61.0,117.0,66.0,45.0,9.581500000000002,97.3955,5836,28254,0,2,0,2,0.0,0.0,1.89,5099915.0,18137.0,2121.0,2768.0,27942.0,5802.0,8429.0,0.0,300.0,7796.0,53160.0,123.0,91366.0,84496.0,45585.0,12756.0,2303.0,181876.0,17271.0,279406.0,136129.0,44769.0,24521701.0,770692766.0,929980371.0,164151519.0,3497473175.0,4289450547.0,636316763.0,332510128.0,103012690.0,1995488139.0,321741885.0,1410022593.0,6067730842.0,2101248200.0,495.0,9921.0,58796.0,205.0,77244.0,78384.0,35159.0,17155.0,2548.0,189566.0,16322.0,327198.0,162991.0,29687.0,52315721.0,961629275.0,945441323.0,54254151.0,3730517614.0,5077895026.0,547308613.0,498393018.0,132412327.0,2203122532.0,306824794.0,1982033084.0,7918399847.0,1582823638.0,2020.0,36105.0,224950.0,900.0,266176.0,254265.0,129017.0,72753.0,11557.0,617733.0,67206.0,1038757.0,614725.0,101730.0,262931917.0,3968509055.0,3883372999.0,275327987.0,12475463941.0,15551873378.0,1976155901.0,2593729494.0,563075673.0,7535264831.0,1462895899.0,6330826911.0,30181557797.0,6349757273.0
11230580,11805.0,1499.0,957.0,117.0,993.0,138.0,1238.0,274.0,1073.0,222.0,127.5,248.0,12.698009318085557,8.505670446964643,16.544362908605738,30.0,109.0,93.0,36.0,485.0,236.0,91.0,43.0,14.0,17.0,57.0,72.0,72.0,6.0,10.999,97.434,7562,75500,0,1,0,1,0.0,0.0,1.94,5098096.0,12969.0,1706.0,1937.0,130157.0,26223.0,39031.0,0.0,115.0,1224.0,76575.0,32.0,35642.0,57935.0,13943.0,46820.0,1395.0,250038.0,68374.0,269409.0,110059.0,7382.0,2892755.0,78822094.0,1293226169.0,5782766.0,1284009666.0,1725916011.0,166543588.0,2003672697.0,66750020.0,2227942176.0,615701715.0,1316732875.0,2929065120.0,494087486.0,424.0,3039.0,104534.0,0.0,66990.0,83579.0,20610.0,67868.0,3186.0,428896.0,96916.0,424900.0,229652.0,14202.0,13169641.0,210848475.0,2852525446.0,0.0,2748374651.0,3181962143.0,255955388.0,3302006484.0,202265380.0,4143135325.0,923708302.0,2402759007.0,7936877443.0,1129710733.0,947.0,15037.0,351074.0,255.0,218978.0,297322.0,77950.0,268874.0,13808.0,1234364.0,304895.0,1358076.0,971165.0,48877.0,42530436.0,1238983608.0,8732820494.0,60257056.0,11618925795.0,12169870824.0,1044028122.0,18557612073.0,847485674.0,13407075225.0,3377127096.0,8563603503.0,49531697911.0,5059527416.0
11230590,23034.0,4614.0,1559.0,378.0,2108.0,623.0,2975.0,1002.0,3022.0,937.0,500.5,969.5,20.03125814014066,10.847420892934547,21.012136974425665,30.0,109.0,93.0,36.0,485.0,236.0,91.0,43.0,14.0,17.0,57.0,72.0,72.0,6.0,10.999,97.434,6245,48732,0,2,0,2,0.0,0.0,1.24,5055114.0,29555.0,3483.0,4429.0,62165.0,12530.0,20151.0,0.0,26.0,2408.0,18586.0,59.0,10272.0,17774.0,7640.0,4533.0,2668.0,97963.0,2077.0,303531.0,59432.0,1583.0,1035637.0,118470813.0,196791136.0,1765205.0,261714860.0,300740447.0,83655699.0,64847905.0,79784423.0,623222337.0,16731032.0,1586726610.0,1131554539.0,139208235.0,89.0,4819.0,41416.0,162.0,15077.0,27488.0,17586.0,8097.0,4184.0,176235.0,3529.0,514484.0,110710.0,4118.0,10794883.0,359060583.0,463631801.0,28895888.0,507867617.0,592833472.0,204329184.0,137913928.0,139306805.0,1170257080.0,35608698.0,3218651283.0,2799703010.0,416700546.0,360.0,24981.0,150488.0,1211.0,47753.0,87527.0,69863.0,37162.0,19560.0,538332.0,14362.0,1566885.0,491672.0,12741.0,32397184.0,1584264033.0,2130254028.0,269267733.0,1833128830.0,2325907744.0,941674449.0,965718562.0,681137406.0,4118916556.0,197427032.0,10322240787.0,18743416868.0,1531584590.0
11230640,31200.0,16027.0,2228.0,1298.0,5081.0,3031.0,6108.0,4469.0,4187.0,2961.0,2164.5,3715.0,51.36858974358975,13.505334747613402,23.17963436700568,99.0,228.0,241.0,88.0,1406.0,534.0,212.0,119.0,26.0,26.0,103.0,71.0,162.0,29.0,9.974,96.026,21199,176802,0,2,1,1,0.0,0.0,2.35,3607265.0,35231.0,2975.0,9999.0,170825.0,34443.0,51961.0,0.0,3536.0,15059.0,227956.0,370.0,107073.0,105332.0,82473.0,60425.0,11559.0,1280447.0,128510.0,1678129.0,494331.0,89427.0,186109742.0,1207272686.0,2805209213.0,102866356.0,4331349112.0,2930603217.0,625468561.0,1317216740.0,428313302.0,10438108757.0,1471085801.0,8564450834.0,17001617697.0,4610790219.0,3033.0,22749.0,271229.0,455.0,106442.0,125673.0,111074.0,71513.0,16658.0,1483449.0,127866.0,2199602.0,768245.0,96898.0,246254555.0,1888284338.0,3095321644.0,75371161.0,5124463262.0,4120571920.0,880991701.0,1710500866.0,627930054.0,11532018627.0,1541632388.0,13304464942.0,27488932497.0,5300103452.0,9950.0,70822.0,936963.0,1560.0,346612.0,417841.0,376153.0,264595.0,66796.0,4499441.0,412655.0,6424542.0,2903996.0,279573.0,748675434.0,5290430021.0,11319960125.0,378186707.0,17257336043.0,16785797397.0,5143351733.0,7928102208.0,2812177355.0,39080979144.0,5656728805.0,40964525138.0,117817846620.0,16861438553.0
11230650,25794.0,5091.0,1796.0,589.0,2122.0,818.0,2991.0,1050.0,3140.0,911.0,703.5,980.5,19.73714817399395,13.818503241013552,19.259477509330196,99.0,228.0,241.0,88.0,1406.0,534.0,212.0,119.0,26.0,26.0,103.0,71.0,162.0,29.0,9.974,96.026,5921,44391,0,0,0,0,0.0,0.0,1.15,5367397.0,36291.0,5027.0,4745.0,51209.0,11790.0,14220.0,0.0,302.0,767.0,10259.0,0.0,3318.0,5897.0,45098.0,8716.0,1377.0,116947.0,18848.0,390404.0,60550.0,0.0,20801103.0,37314165.0,92815690.0,0.0,49255832.0,106195237.0,374261928.0,124277003.0,32130181.0,644310052.0,168139556.0,2215569696.0,1102299491.0,0.0,971.0,1987.0,26130.0,0.0,7875.0,12918.0,92257.0,17418.0,3310.0,172906.0,27394.0,591992.0,122923.0,9.0,79048509.0,92150085.0,223211017.0,0.0,374971812.0,252642423.0,787510556.0,277343799.0,80627231.0,1072509695.0,239915074.0,3874766298.0,2522687155.0,3446055.0,2315.0,9754.0,109658.0,0.0,33966.0,47405.0,346075.0,64537.0,12684.0,559152.0,83577.0,1751809.0,505672.0,384.0,197192282.0,486967541.0,979618420.0,0.0,3837550788.0,1491535985.0,3521595339.0,1453395117.0,401099477.0,3885057438.0,875130783.0,11885085101.0,15109583396.0,282203133.0
11230660,16883.0,1925.0,1383.0,173.0,1684.0,249.0,1783.0,397.0,1632.0,319.0,211.0,358.0,11.402002013860097,10.961038961038962,18.5974025974026,18.0,64.0,33.0,27.0,199.0,94.0,31.0,18.0,7.0,5.0,33.0,23.0,27.0,1.0,8.748,98.649,2535,18641,0,1,0,1,0.0,0.0,1.02,5412484.0,21644.0,2714.0,3349.0,40888.0,6985.0,9515.0,0.0,34.0,1032.0,9112.0,0.0,3254.0,2775.0,12732.0,1597.0,608.0,34334.0,1363.0,169762.0,17185.0,1725.0,1425079.0,62582475.0,103887008.0,0.0,77312774.0,131794848.0,100203153.0,23198588.0,5131041.0,182174440.0,19130652.0,787094803.0,443489259.0,132476623.0,105.0,2569.0,18442.0,0.0,4821.0,3713.0,25667.0,3214.0,1018.0,59733.0,1565.0,238591.0,34611.0,3650.0,6270346.0,163359474.0,208145946.0,0.0,135259078.0,263389231.0,212289797.0,53008418.0,9842963.0,339296958.0,27633518.0,1370814163.0,1090870561.0,286547784.0,190.0,15626.0,95504.0,0.0,18869.0,14905.0,136887.0,16735.0,5982.0,198295.0,8900.0,912725.0,163108.0,12293.0,15379672.0,878740777.0,1152448045.0,0.0,659836462.0,987112903.0,1380513413.0,369293891.0,61535442.0,1388408345.0,216015599.0,5511403078.0,7009394142.0,1136849311.0
